id,longitude,latitude,altitude
6944912419,-4.1466853,50.5443398,
6944912420,-4.1467226,50.5442613,
6944912421,-4.1467552,50.5441592,
6944912422,-4.1467622,50.5441014,
6944912423,-4.1467226,50.5440319,
6944912424,-4.1466573,50.5438409,
6944912425,-4.1466340,50.5438009,
6944912426,-4.1465921,50.5437520,
6944912427,-4.1464127,50.5437180,
6944912428,-4.1466806,50.5444820,
6944912429,-4.1467529,50.5444296,
6945090722,-4.1347337,50.5326272,
6945090723,-4.1346752,50.5324679,
6945090724,-4.1346016,50.5323475,
6945090725,-4.1345016,50.5322338,
6945090726,-4.1343701,50.5321468,
6945090727,-4.1341833,50.5320582,
6945090728,-4.1340597,50.5319930,
6977070642,-4.1617580,50.5430401,
6977070643,-4.1614020,50.5428536,
6977070644,-4.1615231,50.5427602,
6977070645,-4.1618791,50.5429468,
6977070646,-4.1627592,50.5424098,
6977070647,-4.1620752,50.5427202,
6989109877,-4.1521759,50.5472053,
6989109879,-4.1525361,50.5472765,
6989109880,-4.1525446,50.5498392,
6989109881,-4.1526170,50.5497018,
6989109882,-4.1527430,50.5495261,
6989110103,-4.1423387,50.5423502,
6989110104,-4.1423306,50.5423656,
6989110105,-4.1423266,50.5424427,
6989110106,-4.1423387,50.5424864,
6989110107,-4.1423650,50.5425583,
6989110108,-4.1423852,50.5426020,
6989110109,-4.1423872,50.5426573,
6989110110,-4.1423427,50.5427086,
6989110111,-4.1423003,50.5427408,
6989110112,-4.1414493,50.5426842,
6989110113,-4.1418863,50.5427396,
6989110114,-4.1421770,50.5427635,
6989110115,-4.1422406,50.5427586,
6989110116,-4.1436919,50.5419092,
6989110117,-4.1438243,50.5418752,
6989110118,-4.1441037,50.5417931,
6989110119,-4.1498579,50.5431188,
6989110120,-4.1497968,50.5431936,
6989110121,-4.1497984,50.5432112,
6989110122,-4.1498195,50.5432277,
6989110123,-4.1501069,50.5433020,
6989110124,-4.1504129,50.5437688,
6989110125,-4.1502950,50.5437094,
6989110126,-4.1502788,50.5436970,
6989110127,-4.1502707,50.5436785,
6989110128,-4.1502642,50.5436455,
6989110129,-4.1502674,50.5436155,
6989110130,-4.1502545,50.5435774,
6989110131,-4.1502317,50.5435557,
6989110132,-4.1501635,50.5435196,
6989110133,-4.1498778,50.5434340,
6989123184,-4.1479752,50.5417418,
6989145460,-4.1361009,50.5359619,
6989145461,-4.1363533,50.5360634,
6989145462,-4.1365599,50.5361523,
6989145463,-4.1367513,50.5362056,
6989145464,-4.1368310,50.5362248,
6989145465,-4.1369816,50.5362330,
6989145466,-4.1362083,50.5359427,
6989145467,-4.1364542,50.5359302,
6989145468,-4.1366075,50.5359027,
6989145469,-4.1366729,50.5358634,
6989145470,-4.1367014,50.5358626,
6989145471,-4.1368459,50.5359270,
6989145797,-4.1339794,50.5441197,
6989145798,-4.1340142,50.5440131,
6989145799,-4.1341230,50.5439473,
6989145800,-4.1343638,50.5437350,
6989145801,-4.1344027,50.5436823,
6989145802,-4.1343897,50.5436560,
6989145803,-4.1343146,50.5436198,
6989165385,-4.1479162,50.5417418,
6989165386,-4.1478657,50.5417204,
6989165387,-4.1478236,50.5416651,
6989165388,-4.1477591,50.5415634,
6989165390,-4.1487482,50.5417182,
6989165391,-4.1486536,50.5416815,
6989165392,-4.1484109,50.5416282,
6989165393,-4.1483898,50.5415997,
6989165394,-4.1483719,50.5414522,
6989181372,-4.1486506,50.5481356,
6989181373,-4.1485605,50.5480545,
6989181374,-4.1487557,50.5479513,
6989181375,-4.1482171,50.5482270,
6989181376,-4.1469543,50.5477696,
6989181377,-4.1472711,50.5475840,
6989278805,-4.1408127,50.5531174,
6989278806,-4.1405865,50.5532522,
6989278807,-4.1405476,50.5532550,
6989278808,-4.1404770,50.5532678,
6989278809,-4.1403705,50.5532925,
6989278810,-4.1401660,50.5533593,
6989278811,-4.1390711,50.5538414,
6989278812,-4.1398029,50.5535313,
6989278813,-4.1400364,50.5534207,
6989532565,-4.1583006,50.5433274,
6989532566,-4.1584639,50.5432863,
6989532567,-4.1585546,50.5432567,
6989532568,-4.1586752,50.5432081,
6989532569,-4.1587194,50.5431922,
6989532570,-4.1587492,50.5431922,
6989532571,-4.1587874,50.5432051,
6989532572,-4.1588149,50.5432309,
6989532573,-4.1588364,50.5432635,
6989532574,-4.1588638,50.5432999,
6989532575,-4.1588877,50.5433242,
6989532576,-4.1589176,50.5433447,
6989532577,-4.1589486,50.5433568,
6989532578,-4.1589928,50.5433644,
6989532579,-4.1590119,50.5433621,
6989532580,-4.1618912,50.5425663,
6989532581,-4.1617526,50.5426352,
6989532582,-4.1615261,50.5427750,
6989532583,-4.1615213,50.5428164,
6989532584,-4.1615506,50.5428475,
6989534267,-4.1448651,50.5390062,
6989534268,-4.1443281,50.5384949,
6989544585,-4.1618031,50.5429718,
6989548694,-4.1370666,50.5457073,
6989548695,-4.1371172,50.5458200,
6989548696,-4.1372070,50.5459756,
6989548697,-4.1373322,50.5461658,
6989548698,-4.1374737,50.5463525,
7089252264,-4.1430368,50.5502638,
7089252265,-4.1432953,50.5503860,
7089252266,-4.1434439,50.5504565,
7089252267,-4.1435665,50.5505059,
7089252268,-4.1436396,50.5505164,
7089252269,-4.1436774,50.5505074,
7089252270,-4.1441585,50.5501972,
7089252271,-4.1441655,50.5501673,
7089252272,-4.1441490,50.5501313,
7089252273,-4.1439226,50.5499725,
7089252274,-4.1438637,50.5499650,
7089252275,-4.1438189,50.5499860,
7089252276,-4.1432295,50.5503525,
7099603243,-4.1444482,50.5491961,
7099603244,-4.1443912,50.5490385,
7099603245,-4.1445855,50.5487313,
7099603246,-4.1445106,50.5491555,
7099603247,-4.1448767,50.5491552,
7099603248,-4.1448715,50.5492182,
7099603249,-4.1445079,50.5487636,
7099603251,-4.1446558,50.5489055,
7099603252,-4.1450589,50.5489392,
7099603254,-4.1445836,50.5493360,
7099603255,-4.1451397,50.5490196,
7099640672,-4.1268948,50.5340978,
7099640678,-4.1262768,50.5339341,
7099640681,-4.1254711,50.5339668,
7099640682,-4.1252479,50.5337595,
7099640683,-4.1242583,50.5327350,
7099643157,-4.1438950,50.5498587,
7099643158,-4.1442116,50.5497812,
7099643161,-4.1455192,50.5516614,
7099643162,-4.1451898,50.5518552,
7099643163,-4.1449557,50.5518089,
7099643164,-4.1449849,50.5518538,
7099643165,-4.1455788,50.5517534,
7099643166,-4.1451593,50.5518082,
7099645340,-4.1555912,50.5478333,
7099645341,-4.1566124,50.5472483,
7099657007,-4.1581874,50.5447504,
7099662641,-4.1587040,50.5416154,
7099665362,-4.1434135,50.5526924,
7099666497,-4.1390579,50.5539298,
7099696561,-4.1585970,50.5415438,
7099696562,-4.1584049,50.5416542,
7099705166,-4.1584259,50.5447817,
7099705167,-4.1490323,50.5508549,
7099705168,-4.1564684,50.5474954,
7099705169,-4.1583641,50.5454623,
7099705170,-4.1574288,50.5458630,
7099705171,-4.1573419,50.5462748,
7099705172,-4.1581712,50.5456750,
7099705174,-4.1585468,50.5446428,
7099705175,-4.1583729,50.5449848,
7099705176,-4.1575436,50.5462911,
7101081203,-4.1438659,50.5492422,
7101081204,-4.1439131,50.5496717,
7101081205,-4.1439839,50.5497289,
7101081206,-4.1441758,50.5498293,
7101081207,-4.1440460,50.5497276,
7101081208,-4.1437939,50.5492890,
7101081209,-4.1438880,50.5495271,
7101081210,-4.1437011,50.5491251,
7101081220,-4.1578522,50.5445391,
7101081221,-4.1582217,50.5446004,
7101081222,-4.1590666,50.5434485,
7101081223,-4.1589137,50.5434285,
7101081686,-4.1452964,50.5489237,
7101081687,-4.1452181,50.5489526,
7101081688,-4.1453610,50.5489944,
7101081689,-4.1452827,50.5490233,
7102201794,-4.1274560,50.5346565,
7104662299,-4.1569315,50.5318605,
7104662300,-4.1568580,50.5314156,
7104662301,-4.1568802,50.5315503,
7106467486,-4.1436937,50.5511186,
7106467487,-4.1446614,50.5508588,
7106467488,-4.1434307,50.5510258,
7106467489,-4.1435393,50.5511615,
7106467490,-4.1441088,50.5510526,
7106467491,-4.1450161,50.5504497,
7106467492,-4.1450704,50.5507182,
7106467493,-4.1438963,50.5507288,
7106467494,-4.1441745,50.5505737,
7106467495,-4.1442496,50.5505068,
7106467496,-4.1444582,50.5507152,
7106467497,-4.1440349,50.5511070,
7106467498,-4.1447807,50.5507876,
7106467499,-4.1433808,50.5510560,
7106467500,-4.1446325,50.5503079,
7106467501,-4.1437061,50.5508878,
7106467502,-4.1434681,50.5510146,
7106467503,-4.1449919,50.5506244,
7106467504,-4.1447794,50.5505149,
7106467505,-4.1441423,50.5507096,
7106467506,-4.1448766,50.5502567,
7106467507,-4.1445997,50.5505742,
7106467508,-4.1443004,50.5508082,
7106467509,-4.1435892,50.5511312,
7106467510,-4.1447686,50.5506986,
7106467512,-4.1444186,50.5506934,
7106484531,-4.1420561,50.5513468,
7106484532,-4.1418148,50.5516380,
7106484533,-4.1421427,50.5514201,
7106484534,-4.1423459,50.5511310,
7106484535,-4.1418951,50.5513291,
7106484536,-4.1419246,50.5516014,
7106484537,-4.1425417,50.5509759,
7106484538,-4.1413030,50.5515022,
7106484539,-4.1426276,50.5513807,
7106484540,-4.1426772,50.5508779,
7106484541,-4.1426893,50.5510663,
7106484542,-4.1419058,50.5514586,
7106484543,-4.1414843,50.5514452,
7106484544,-4.1418522,50.5515417,
7106484545,-4.1421233,50.5516304,
7106484546,-4.1419826,50.5513870,
7106484547,-4.1415674,50.5516255,
7106484548,-4.1417579,50.5513167,
7106484549,-4.1412494,50.5514477,
7106484550,-4.1430272,50.5510969,
7106484551,-4.1412851,50.5515723,
7106484552,-4.1425377,50.5511881,
7106484553,-4.1415258,50.5514810,
7106484554,-4.1418819,50.5517198,
7106500059,-4.1441520,50.5499009,
7106500060,-4.1442814,50.5501745,
7106500061,-4.1440468,50.5499713,
7106500062,-4.1440771,50.5500453,
7106500063,-4.1441174,50.5500161,
7106510170,-4.1436295,50.5494957,
7106510171,-4.1437621,50.5494930,
7106510172,-4.1433922,50.5501736,
7106510173,-4.1435259,50.5501007,
7106510174,-4.1437674,50.5497434,
7106510175,-4.1438197,50.5499500,
7106510176,-4.1437889,50.5498840,
7106510177,-4.1438551,50.5498152,
7106510178,-4.1437510,50.5499086,
7106510179,-4.1433838,50.5500345,
7106510180,-4.1438430,50.5498882,
7106510181,-4.1431634,50.5502630,
7106510182,-4.1434744,50.5497680,
7106510183,-4.1434381,50.5499589,
7106510184,-4.1439225,50.5499449,
7106515170,-4.1431182,50.5502958,
7106515171,-4.1441007,50.5498661,
7106517322,-4.1433049,50.5514776,
7106517323,-4.1434100,50.5514258,
7106517324,-4.1435195,50.5515049,
7106517325,-4.1434068,50.5512397,
7106517326,-4.1433489,50.5512698,
7106517327,-4.1433270,50.5512541,
7106517328,-4.1431633,50.5515234,
7106517329,-4.1437487,50.5513049,
7106517330,-4.1425750,50.5517312,
7106517331,-4.1425166,50.5516844,
7106517332,-4.1432210,50.5514953,
7106517333,-4.1436897,50.5513372,
7106517334,-4.1427858,50.5513977,
7106517335,-4.1424587,50.5517131,
7106517336,-4.1434188,50.5512060,
7106517337,-4.1436308,50.5514130,
7106517338,-4.1433094,50.5510184,
7106517339,-4.1429937,50.5513807,
7106517341,-4.1423533,50.5516223,
7106517342,-4.1435729,50.5514432,
7106517343,-4.1434444,50.5515650,
7106517344,-4.1433960,50.5514037,
7106518349,-4.1434100,50.5507027,
7106518350,-4.1431653,50.5504241,
7106518352,-4.1435102,50.5507683,
7106518354,-4.1430678,50.5505449,
7106519985,-4.1437920,50.5499412,
7106519986,-4.1432450,50.5502915,
7106519987,-4.1432635,50.5501068,
7106519988,-4.1436500,50.5497894,
7106519989,-4.1434444,50.5500502,
7106519990,-4.1435152,50.5499957,
7106519991,-4.1433135,50.5500135,
7106519992,-4.1436053,50.5497926,
7133236395,-4.1351190,50.5404662,
7133236396,-4.1349749,50.5406158,
7133236397,-4.1348751,50.5407191,
7133236398,-4.1347643,50.5408048,
7133465299,-4.1310522,50.5460007,
7133465300,-4.1308104,50.5459811,
7133465301,-4.1305855,50.5459793,
7133465302,-4.1303803,50.5459954,
7133465303,-4.1298774,50.5460602,
7146172803,-4.1315258,50.5599747,
7146172804,-4.1317716,50.5600647,
7146172805,-4.1320026,50.5601021,
7146172806,-4.1322380,50.5601107,
7146172807,-4.1324101,50.5601308,
7146172808,-4.1325460,50.5601797,
7146172809,-4.1326501,50.5602344,
7146172810,-4.1328584,50.5603495,
7146172811,-4.1330260,50.5604012,
7146172812,-4.1332433,50.5604559,
7146172813,-4.1333837,50.5604933,
7146172814,-4.1335649,50.5605221,
7146172815,-4.1337324,50.5605336,
7146172816,-4.1340222,50.5605336,
7146172817,-4.1346426,50.5605307,
7146172818,-4.1349234,50.5605192,
7146172819,-4.1350910,50.5605249,
7146172820,-4.1351996,50.5605566,
7146172821,-4.1355755,50.5607119,
7146172822,-4.1357793,50.5607752,
7146172823,-4.1359876,50.5608097,
7146172824,-4.1361823,50.5608414,
7146172825,-4.1363861,50.5608817,
7146172826,-4.1365084,50.5609191,
7146172827,-4.1366487,50.5610370,
7153174499,-4.1313410,50.5599691,
7170842024,-4.1493943,50.5429542,
7170842025,-4.1493530,50.5430106,
7170842026,-4.1493296,50.5430403,
7170842027,-4.1493156,50.5430908,
7170842028,-4.1492993,50.5431457,
7170842029,-4.1492643,50.5431842,
7170842030,-4.1500468,50.5441762,
7170842031,-4.1498967,50.5441078,
7170842032,-4.1492702,50.5438941,
7175007398,-4.1275608,50.5550264,
7175007399,-4.1277886,50.5550563,
7175007400,-4.1279768,50.5551303,
7175007401,-4.1278654,50.5552404,
7177397799,-4.1737284,50.5363052,
7177397800,-4.1730954,50.5360938,
7177397801,-4.1725966,50.5360563,
7177397802,-4.1721620,50.5357971,
7177397803,-4.1719099,50.5357937,
7177397804,-4.1718294,50.5353982,
7177397815,-4.1738035,50.5363836,
7177397817,-4.1706321,50.5335388,
7177397818,-4.1708824,50.5338223,
7177397821,-4.1677286,50.5327915,
7177397822,-4.1689291,50.5333275,
7177397823,-4.1693093,50.5333186,
7237339041,-4.1452248,50.5394260,
7237339042,-4.1449835,50.5393109,
7237339043,-4.1480211,50.5398371,
7237339044,-4.1478502,50.5398019,
7237339045,-4.1480165,50.5397946,
7237339046,-4.1451285,50.5395075,
7256065803,-4.1468170,50.5314419,
7256065804,-4.1468232,50.5325426,
7256065805,-4.1561711,50.5319785,
7256065806,-4.1574405,50.5326483,
7256065807,-4.1610823,50.5328755,
7256065808,-4.1637601,50.5330634,
7256065809,-4.1668438,50.5330518,
7256065810,-4.1679962,50.5344579,
7256065811,-4.1681132,50.5344265,
7256065812,-4.1690930,50.5353000,
7256065813,-4.1694196,50.5359384,
7256065814,-4.1695490,50.5362791,
7256065815,-4.1710033,50.5364671,
7256065816,-4.1720077,50.5367922,
7256065817,-4.1728704,50.5371799,
7256065818,-4.1734681,50.5373248,
7256065819,-4.1733818,50.5376029,
7256065820,-4.1730429,50.5378457,
7256065821,-4.1738768,50.5383967,
7259103599,-4.1645810,50.5197754,
7259103600,-4.1646713,50.5199245,
7259103601,-4.1649449,50.5206987,
7259103602,-4.1651219,50.5218106,
7259103603,-4.1649503,50.5227348,
7259103604,-4.1646767,50.5232976,
7259103605,-4.1651970,50.5236625,
7259103606,-4.1655082,50.5239490,
7259103607,-4.1655564,50.5245424,
7259103608,-4.1652936,50.5252415,
7259103609,-4.1650468,50.5255484,
7259103610,-4.1649342,50.5260600,
7259103611,-4.1647786,50.5269705,
7259103612,-4.1650468,50.5271649,
7259103613,-4.1649234,50.5272740,
7259103614,-4.1646606,50.5274923,
7259103615,-4.1637325,50.5279390,
7259103616,-4.1634321,50.5280038,
7259103617,-4.1620803,50.5283994,
7259103618,-4.1614419,50.5287882,
7259103619,-4.1615808,50.5289142,
7259103620,-4.1624236,50.5284778,
7259103621,-4.1629574,50.5283653,
7259103622,-4.1639310,50.5282374,
7259103623,-4.1647679,50.5282937,
7259103624,-4.1647518,50.5285205,
7259103625,-4.1640624,50.5284403,
7259103626,-4.1631693,50.5285119,
7259103627,-4.1625095,50.5287336,
7259103628,-4.1619086,50.5290201,
7259103629,-4.1614473,50.5296952,
7259103630,-4.1602671,50.5305409,
7259103631,-4.1591352,50.5315810,
7259103632,-4.1586739,50.5317651,
7259103633,-4.1583198,50.5321061,
7259103634,-4.1583091,50.5322186,
7259103635,-4.1589367,50.5320208,
7259103636,-4.1590655,50.5320652,
7259103637,-4.1583520,50.5323618,
7259103638,-4.1576976,50.5325221,
7259103639,-4.1574079,50.5326994,
7259103640,-4.1567937,50.5335075,
7259103641,-4.1563565,50.5344128,
7259103642,-4.1559434,50.5349261,
7259103643,-4.1560373,50.5347111,
7259103644,-4.1564680,50.5335299,
7259103645,-4.1565818,50.5332109,
7259103646,-4.1559541,50.5332143,
7259103647,-4.1559863,50.5329074,
7259103648,-4.1555464,50.5328801,
7259103649,-4.1555143,50.5332347,
7259103650,-4.1553211,50.5333439,
7259103651,-4.1544214,50.5330249,
7259103652,-4.1540766,50.5318231,
7259103653,-4.1544843,50.5301999,
7259103654,-4.1549349,50.5293474,
7259103655,-4.1552568,50.5289791,
7259103656,-4.1573811,50.5285426,
7259103657,-4.1580609,50.5282481,
7264658252,-4.1631198,50.5395171,
7264658253,-4.1632089,50.5379379,
7264658254,-4.1591349,50.5386328,
7264658255,-4.1589682,50.5388651,
7264658256,-4.1609435,50.5315384,
7264658257,-4.1602924,50.5313870,
7264658258,-4.1595619,50.5321138,
7264658259,-4.1588790,50.5327952,
7264658260,-4.1584105,50.5334816,
7264658261,-4.1579341,50.5345919,
7264658262,-4.1579659,50.5353237,
7264658263,-4.1580294,50.5368479,
7264658264,-4.1586170,50.5383013,
7264658265,-4.1589028,50.5381751,
7264658266,-4.1584820,50.5371456,
7264658267,-4.1583549,50.5362826,
7264658268,-4.1584979,50.5356467,
7264658269,-4.1588790,50.5347989,
7264658270,-4.1587519,50.5340368,
7264658271,-4.1589902,50.5334412,
7264658272,-4.1598001,50.5322804,
7264658273,-4.1651167,50.5288652,
7264658274,-4.1650770,50.5290570,
7264658275,-4.1649738,50.5292337,
7264658276,-4.1636636,50.5297586,
7264658277,-4.1616309,50.5306268,
7264658278,-4.1605431,50.5311719,
7264658279,-4.1606152,50.5314621,
7264658280,-4.1612657,50.5310154,
7264658281,-4.1639257,50.5299655,
7264731862,-4.1630818,50.5398712,
7264731863,-4.1643590,50.5395079,
7264731864,-4.1643769,50.5400563,
7264731865,-4.1715324,50.5391879,
7264731866,-4.1731417,50.5389015,
7264731867,-4.1735923,50.5385605,
7264731868,-4.1739571,50.5380968,
7264731869,-4.1739035,50.5379264,
7264731870,-4.1740000,50.5376059,
7264731871,-4.1732542,50.5376943,
7264731872,-4.1734468,50.5373935,
7264731873,-4.1740537,50.5370331,
7264731874,-4.1716933,50.5353863,
7264731875,-4.1715270,50.5352090,
7264731876,-4.1714573,50.5350487,
7264731877,-4.1711515,50.5345645,
7264758225,-4.1388625,50.6125065,
7266871810,-4.1209405,50.6250902,
7266871813,-4.1225733,50.6240510,
7278348932,-4.1424040,50.5501830,
7278348933,-4.1423020,50.5502423,
7278348934,-4.1423959,50.5503074,
7278348935,-4.1424978,50.5502482,
7290834003,-4.1440155,50.5492804,
7290834004,-4.1440901,50.5492228,
7290834005,-4.1442821,50.5490867,
7290834006,-4.1443477,50.5490154,
7290834007,-4.1445317,50.5488721,
7290834008,-4.1471431,50.5481986,
7290834009,-4.1467823,50.5479684,
7290834010,-4.1465264,50.5479817,
7290834011,-4.1445683,50.5474782,
7290834012,-4.1443505,50.5474016,
7290834013,-4.1443300,50.5473838,
7290834014,-4.1443285,50.5473652,
7290834015,-4.1443652,50.5472756,
7290834016,-4.1443652,50.5472551,
7290834017,-4.1443564,50.5472364,
7290834018,-4.1443486,50.5472271,
7290834019,-4.1443351,50.5472166,
7290834020,-4.1442973,50.5472031,
7298680535,-4.1362843,50.5460221,
7298680536,-4.1361744,50.5459643,
7298680537,-4.1361154,50.5459353,
7298680538,-4.1360671,50.5459217,
7298680539,-4.1359706,50.5458961,
7298680540,-4.1358981,50.5458705,
7298680541,-4.1358043,50.5458160,
7327122128,-4.1441448,50.5442303,
7327122129,-4.1449238,50.5440794,
7327122130,-4.1497378,50.5445149,
7327122131,-4.1486822,50.5441903,
7327122132,-4.1503718,50.5438149,
7327122133,-4.1495483,50.5436973,
7327122134,-4.1496124,50.5434509,
7327122135,-4.1497046,50.5430644,
7327122136,-4.1495854,50.5431832,
7327122137,-4.1492719,50.5433481,
7327122138,-4.1491863,50.5434938,
7327122139,-4.1489685,50.5434726,
7345866381,-4.1495426,50.5430069,
7345866382,-4.1496028,50.5429270,
7345866383,-4.1499407,50.5425699,
7353221729,-4.1126563,50.5577764,
7353728985,-4.1407522,50.5519684,
7353728986,-4.1407718,50.5518636,
7353728987,-4.1407785,50.5518336,
7353728988,-4.1407853,50.5517965,
7353728989,-4.1407796,50.5517472,
7353728990,-4.1407740,50.5516922,
7353728991,-4.1406144,50.5517079,
7353728992,-4.1409213,50.5516751,
7359034824,-4.1560078,50.5432499,
7359034825,-4.1558655,50.5432986,
7359034826,-4.1557557,50.5433678,
7359034827,-4.1555667,50.5434963,
7359034828,-4.1554753,50.5435826,
7359034829,-4.1554575,50.5436101,
7359034830,-4.1554419,50.5436348,
7359034831,-4.1555002,50.5435511,
7359034832,-4.1553767,50.5441729,
7359034833,-4.1553754,50.5440133,
7359034834,-4.1553788,50.5439317,
7359034835,-4.1553890,50.5437923,
7359034836,-4.1553926,50.5437764,
7362600854,-4.1369048,50.5341694,
7362600855,-4.1370605,50.5339343,
7362919805,-4.1481053,50.5483350,
7362919808,-4.1476947,50.5485333,
7363294666,-4.1394124,50.5405166,
7363294667,-4.1386692,50.5410294,
7377946493,-4.1373591,50.5456200,
7377946494,-4.1375364,50.5458665,
7383896602,-4.1302671,50.5439074,
7383896603,-4.1302583,50.5439880,
7383896604,-4.1302222,50.5443907,
7385561386,-4.1489662,50.5360203,
7385561387,-4.1490561,50.5359875,
7385561388,-4.1491055,50.5359627,
7385561389,-4.1491415,50.5359261,
7385561390,-4.1491519,50.5358846,
7385561391,-4.1491347,50.5358389,
7385561392,-4.1490763,50.5357575,
7385561393,-4.1490845,50.5359756,
7385561394,-4.1491257,50.5359458,
7385561395,-4.1491482,50.5359063,
7385561396,-4.1491463,50.5358618,
7401685943,-4.1596378,50.5428146,
7414608836,-4.1520281,50.5466455,
7414608837,-4.1521455,50.5466323,
7414630016,-4.1448499,50.5501304,
7414630017,-4.1443725,50.5495476,
7424099542,-4.1597260,50.5785413,
7429355274,-4.1454884,50.5437382,
7429355275,-4.1456937,50.5438942,
7429355276,-4.1472672,50.5422133,
7429355277,-4.1473391,50.5424065,
7429355278,-4.1450775,50.5443347,
7429355279,-4.1451512,50.5444359,
7433585983,-4.1396301,50.5454044,
7433585984,-4.1395305,50.5455414,
7433586585,-4.1394085,50.5456743,
7433586586,-4.1393693,50.5457241,
7433586587,-4.1393606,50.5457615,
7433586588,-4.1393649,50.5457850,
7465926059,-4.1320415,50.5444302,
7474144853,-4.1632845,50.5404647,
7474144854,-4.1636734,50.5403010,
7474144855,-4.1640891,50.5401885,
7474144856,-4.1647355,50.5400573,
7474144857,-4.1654651,50.5399448,
7474144858,-4.1667687,50.5398016,
7474144859,-4.1678174,50.5397385,
7474144860,-4.1690941,50.5396550,
7474144861,-4.1703360,50.5395339,
7474144862,-4.1714223,50.5393669,
7474496824,-4.1646244,50.5400799,
7474496825,-4.1664252,50.5398393,
7474496826,-4.1701066,50.5395563,
7505359489,-4.1269000,50.5356289,
7505359490,-4.1269976,50.5357908,
7505359491,-4.1270739,50.5358725,
7505359492,-4.1271806,50.5359292,
7505359493,-4.1272961,50.5359625,
7505359494,-4.1273811,50.5359736,
7593041572,-4.1546791,50.5452734,
7593041573,-4.1542870,50.5449614,
7688139432,-4.1307557,50.5432783,
7688139433,-4.1305987,50.5432658,
7688139434,-4.1305944,50.5432875,
7688139435,-4.1304995,50.5432799,
7688139436,-4.1304910,50.5433230,
7688139437,-4.1305883,50.5433308,
7688139438,-4.1305855,50.5433448,
7688139439,-4.1306582,50.5433506,
7688139440,-4.1306548,50.5433680,
7688139441,-4.1307366,50.5433745,
7688139442,-4.1310908,50.5431159,
7688139443,-4.1309607,50.5431480,
7688139444,-4.1309360,50.5431275,
7688139445,-4.1308032,50.5431616,
7688139446,-4.1307456,50.5430711,
7688139447,-4.1308165,50.5430529,
7688139448,-4.1308257,50.5430674,
7688139449,-4.1309083,50.5430462,
7688139450,-4.1309114,50.5430237,
7688139451,-4.1310183,50.5429973,
7688139452,-4.1311003,50.5432127,
7688139453,-4.1311122,50.5432326,
7688139454,-4.1310604,50.5432451,
7688139455,-4.1310740,50.5432678,
7688139456,-4.1309796,50.5432906,
7688139457,-4.1310165,50.5433527,
7688139458,-4.1309741,50.5433629,
7688139459,-4.1310040,50.5434131,
7688139460,-4.1310806,50.5433947,
7688139461,-4.1310392,50.5433252,
7688139462,-4.1312284,50.5432797,
7688139463,-4.1312480,50.5433125,
7688139464,-4.1313372,50.5432910,
7688139465,-4.1313132,50.5432507,
7688139466,-4.1313444,50.5432432,
7688139467,-4.1313068,50.5431800,
7688139468,-4.1311880,50.5432086,
7688139469,-4.1311791,50.5431937,
7688139470,-4.1316727,50.5430246,
7688139471,-4.1316348,50.5431483,
7688139472,-4.1315983,50.5431438,
7688139473,-4.1315769,50.5432132,
7688139474,-4.1314677,50.5431996,
7688139475,-4.1314488,50.5432611,
7688139476,-4.1316283,50.5432835,
7688139477,-4.1316511,50.5432096,
7688139478,-4.1317183,50.5432180,
7688139479,-4.1317507,50.5431136,
7688139480,-4.1319031,50.5431327,
7688139481,-4.1318776,50.5432147,
7688139482,-4.1319746,50.5432268,
7688139483,-4.1320162,50.5430932,
7688139484,-4.1319621,50.5430864,
7688152085,-4.1319539,50.5430593,
7688152086,-4.1316597,50.5433783,
7688152087,-4.1314823,50.5433606,
7688152088,-4.1314544,50.5434733,
7688152089,-4.1316318,50.5434910,
7688152090,-4.1319341,50.5434892,
7688152091,-4.1318622,50.5434831,
7688152092,-4.1318495,50.5435431,
7688152093,-4.1318579,50.5435438,
7688152094,-4.1318517,50.5435729,
7688152095,-4.1318766,50.5435879,
7688152096,-4.1319085,50.5435751,
7688152097,-4.1320352,50.5435859,
7688152098,-4.1320499,50.5435163,
7688152099,-4.1319306,50.5435061,
7688152100,-4.1318951,50.5435849,
7688152101,-4.1318604,50.5435835,
7688152102,-4.1320740,50.5435504,
7688152103,-4.1320429,50.5435900,
7688152104,-4.1320599,50.5435954,
7688152105,-4.1320594,50.5436081,
7688152106,-4.1320413,50.5436078,
7688152107,-4.1320289,50.5436246,
7688152108,-4.1320166,50.5436832,
7688152109,-4.1321135,50.5436915,
7688152110,-4.1321305,50.5436108,
7688152111,-4.1322595,50.5436218,
7688152112,-4.1322573,50.5436323,
7688152113,-4.1323969,50.5436441,
7688152114,-4.1324106,50.5435789,
7688152115,-4.1300047,50.5435257,
7688152116,-4.1297859,50.5435982,
7688152117,-4.1298075,50.5436197,
7688152118,-4.1296719,50.5436667,
7688152119,-4.1296319,50.5437822,
7688152120,-4.1297305,50.5437881,
7688152121,-4.1297428,50.5437235,
7688152122,-4.1298599,50.5436843,
7688152123,-4.1298783,50.5436589,
7688152124,-4.1300694,50.5435962,
7688152125,-4.1304130,50.5436510,
7688152126,-4.1303618,50.5437592,
7688152127,-4.1302559,50.5437390,
7688152128,-4.1302241,50.5438063,
7688152129,-4.1303116,50.5438230,
7688152130,-4.1303261,50.5437921,
7688152131,-4.1303984,50.5438059,
7688152132,-4.1304095,50.5437825,
7688152133,-4.1304429,50.5437889,
